City,Country,date,Year,Month,MPSI,N_elevated,cond1_MPSI,cond2_Nelev,cond3_window,SmogMonth,Formula detected Smog
Faisalabad,Pakistan,2020-12,2020,12,0.6315279610932786,2,False,True,True,0,No
Faisalabad,Pakistan,2021-01,2021,1,0.2719917436037078,2,False,True,True,0,No
Faisalabad,Pakistan,2021-02,2021,2,0.010210347325834724,1,False,False,True,0,No
Faisalabad,Pakistan,2021-03,2021,3,-0.3358537547673749,1,False,False,False,0,No
Faisalabad,Pakistan,2021-04,2021,4,0.10287228979034233,1,False,False,False,0,No
Faisalabad,Pakistan,2021-05,2021,5,0.10811826448119521,0,False,False,False,0,No
Faisalabad,Pakistan,2021-06,2021,6,-0.17169795015511366,0,False,False,False,0,No
Faisalabad,Pakistan,2021-07,2021,7,-0.2563627475173528,0,False,False,False,0,No
Faisalabad,Pakistan,2021-08,2021,8,-0.05430717453284519,0,False,False,False,0,No
Faisalabad,Pakistan,2021-09,2021,9,-0.5281627034103407,0,False,False,False,0,No
Faisalabad,Pakistan,2021-10,2021,10,0.09816334001041502,1,False,False,True,0,No
Faisalabad,Pakistan,2021-11,2021,11,0.8235441926656284,4,False,True,True,0,No
Faisalabad,Pakistan,2021-12,2021,12,1.2482314031731678,3,True,True,True,1,Yes
Faisalabad,Pakistan,2022-01,2022,1,0.7928358769250758,2,False,True,True,0,No
Faisalabad,Pakistan,2022-02,2022,2,0.698819771347896,2,False,True,True,0,No
Faisalabad,Pakistan,2022-03,2022,3,0.5147346344481183,0,False,False,False,0,No
Faisalabad,Pakistan,2022-04,2022,4,0.7490635526452829,1,False,False,False,0,No
Faisalabad,Pakistan,2022-05,2022,5,0.8149976015355247,2,False,True,False,0,No
Faisalabad,Pakistan,2022-06,2022,6,0.41388130977345144,1,False,False,False,0,No
Faisalabad,Pakistan,2022-07,2022,7,-0.7163597797540417,0,False,False,False,0,No
Faisalabad,Pakistan,2022-08,2022,8,-0.9146756744795477,0,False,False,False,0,No
Faisalabad,Pakistan,2022-09,2022,9,-0.47006434422707494,0,False,False,False,0,No
Faisalabad,Pakistan,2022-10,2022,10,-0.047588000164645726,1,False,False,True,0,No
Faisalabad,Pakistan,2022-11,2022,11,0.03674590838565591,0,False,False,True,0,No
Faisalabad,Pakistan,2022-12,2022,12,0.30728603539248167,2,False,True,True,0,No
Faisalabad,Pakistan,2023-01,2023,1,0.5291260365156661,2,False,True,True,0,No
Faisalabad,Pakistan,2023-02,2023,2,-0.2173746127824862,0,False,False,True,0,No
Faisalabad,Pakistan,2023-03,2023,3,-0.4821762968463217,0,False,False,False,0,No
Faisalabad,Pakistan,2023-04,2023,4,0.16785699903416812,1,False,False,False,0,No
Faisalabad,Pakistan,2023-05,2023,5,0.33765902758098376,2,False,True,False,0,No
Faisalabad,Pakistan,2023-06,2023,6,-0.09073619099062331,0,False,False,False,0,No
Faisalabad,Pakistan,2023-07,2023,7,-0.5551929582635625,0,False,False,False,0,No
Faisalabad,Pakistan,2023-08,2023,8,-0.30917989522257716,1,False,False,False,0,No
Faisalabad,Pakistan,2023-09,2023,9,-0.344029567706592,0,False,False,False,0,No
Faisalabad,Pakistan,2023-10,2023,10,0.15454036263428877,1,False,False,True,0,No
Faisalabad,Pakistan,2023-11,2023,11,0.7903455101670969,1,False,False,True,0,No
Faisalabad,Pakistan,2023-12,2023,12,1.2614369659958284,1,True,False,True,0,No
Faisalabad,Pakistan,2024-01,2024,1,1.6013134942879415,4,True,True,True,1,Yes
Faisalabad,Pakistan,2024-02,2024,2,0.49450790671187067,1,False,False,True,0,No
Faisalabad,Pakistan,2024-03,2024,3,0.06485758761593427,1,False,False,False,0,No
Faisalabad,Pakistan,2024-04,2024,4,0.6874815299562275,1,False,False,False,0,No
Faisalabad,Pakistan,2024-05,2024,5,0.9912970261321542,4,False,True,False,0,No
Faisalabad,Pakistan,2024-06,2024,6,0.47179031531223636,1,False,False,False,0,No
Faisalabad,Pakistan,2024-07,2024,7,-0.4738870076627033,0,False,False,False,0,No
Faisalabad,Pakistan,2024-08,2024,8,-0.9076862021776693,0,False,False,False,0,No
Faisalabad,Pakistan,2024-09,2024,9,-0.2761506458253211,0,False,False,False,0,No
Faisalabad,Pakistan,2024-10,2024,10,0.2510436174296066,1,False,False,True,0,No
Faisalabad,Pakistan,2024-11,2024,11,1.4539015045287664,2,True,True,True,1,Yes
Faisalabad,Pakistan,2024-12,2024,12,0.6522558236230387,2,False,True,True,0,No
Faisalabad,Pakistan,2025-01,2025,1,0.4252163766923246,0,False,False,True,0,No
Faisalabad,Pakistan,2025-02,2025,2,0.09291625562487262,1,False,False,True,0,No
Faisalabad,Pakistan,2025-03,2025,3,-0.06625200467006773,1,False,False,False,0,No
Faisalabad,Pakistan,2025-04,2025,4,0.6238744419556806,2,False,True,False,0,No
Faisalabad,Pakistan,2025-05,2025,5,0.7526493978643082,2,False,True,False,0,No
Faisalabad,Pakistan,2025-06,2025,6,0.11076332305260708,0,False,False,False,0,No
Faisalabad,Pakistan,2025-07,2025,7,-0.6403561564897855,0,False,False,False,0,No
Faisalabad,Pakistan,2025-08,2025,8,-0.7993081518197334,0,False,False,False,0,No
Faisalabad,Pakistan,2025-09,2025,9,-0.7069709492323716,0,False,False,False,0,No
Faisalabad,Pakistan,2025-10,2025,10,-0.07407117178765366,0,False,False,True,0,No
Faisalabad,Pakistan,2025-11,2025,11,0.22882317622817516,0,False,False,True,0,No
Faisalabad,Pakistan,2025-12,2025,12,0.03505725737114191,1,False,False,True,0,No
Faisalabad,Pakistan,2026-01,2026,1,0.39467884732952063,1,False,False,True,0,No
Faisalabad,Pakistan,2026-02,2026,2,0.09458877898964213,0,False,False,True,0,No
Faisalabad,Pakistan,2026-03,2026,3,-0.4124038048425856,1,False,False,False,0,No
Faisalabad,Pakistan,2026-04,2026,4,0.07933227132178966,1,False,False,False,0,No
Faisalabad,Pakistan,2026-05,2026,5,0.5170794749646752,2,False,True,False,0,No
Faisalabad,Pakistan,2026-06,2026,6,0.3477702290201936,1,False,False,False,0,No
Gurugram,India,2018-07,2018,7,-0.6609674524770306,0,False,False,False,0,No
Gurugram,India,2018-08,2018,8,-0.8389256486769966,0,False,False,False,0,No
Gurugram,India,2018-09,2018,9,-0.5902929614474722,0,False,False,False,0,No
Gurugram,India,2018-10,2018,10,0.12527298693492966,0,False,False,True,0,No
Gurugram,India,2018-11,2018,11,-0.10618792479296409,0,False,False,True,0,No
Gurugram,India,2018-12,2018,12,0.13491327780480925,2,False,True,True,0,No
Gurugram,India,2019-01,2019,1,0.10912995989176155,2,False,True,True,0,No
Gurugram,India,2019-02,2019,2,-0.2524959618334758,1,False,False,True,0,No
Gurugram,India,2019-03,2019,3,-0.25801148614426844,0,False,False,False,0,No
Gurugram,India,2019-04,2019,4,0.2847877228365744,0,False,False,False,0,No
Gurugram,India,2019-05,2019,5,-0.039310249009273115,0,False,False,False,0,No
Gurugram,India,2019-06,2019,6,0.045776525812055754,0,False,False,False,0,No
Gurugram,India,2019-07,2019,7,-0.9268464850747635,0,False,False,False,0,No
Gurugram,India,2019-08,2019,8,-1.0984808674792936,0,False,False,False,0,No
Gurugram,India,2019-09,2019,9,-0.9939665627024302,0,False,False,False,0,No
Gurugram,India,2019-10,2019,10,-0.1264782996656066,1,False,False,True,0,No
Gurugram,India,2019-11,2019,11,-0.48990236457444336,1,False,False,True,0,No
Gurugram,India,2019-12,2019,12,0.7057315783088233,2,False,True,True,0,No
Gurugram,India,2020-01,2020,1,0.09795814954046449,1,False,False,True,0,No
Gurugram,India,2020-02,2020,2,0.21925089766562209,2,False,True,True,0,No
Gurugram,India,2020-03,2020,3,-0.14116741007627193,1,False,False,False,0,No
Gurugram,India,2020-04,2020,4,-0.042115457307818516,1,False,False,False,0,No
Gurugram,India,2020-05,2020,5,-0.03396869945605931,0,False,False,False,0,No
Gurugram,India,2020-06,2020,6,-0.5570826264837923,0,False,False,False,0,No
Gurugram,India,2020-07,2020,7,-1.301312050294343,0,False,False,False,0,No
Gurugram,India,2020-08,2020,8,-1.5058185495586485,0,False,False,False,0,No
Gurugram,India,2020-09,2020,9,-0.8484992183337532,0,False,False,False,0,No
Gurugram,India,2020-10,2020,10,0.10432957583101916,1,False,False,True,0,No
Gurugram,India,2020-11,2020,11,0.5273409238213199,2,False,True,True,0,No
Gurugram,India,2020-12,2020,12,0.032339015159219865,1,False,False,True,0,No
Gurugram,India,2021-01,2021,1,-0.046436689470165236,2,False,True,True,0,No
Gurugram,India,2021-02,2021,2,0.07080473360083542,1,False,False,True,0,No
Gurugram,India,2021-03,2021,3,-0.12354035187939194,0,False,False,False,0,No
Gurugram,India,2021-04,2021,4,0.49916890747145815,2,False,True,False,0,No
Gurugram,India,2021-05,2021,5,-0.11911618971826395,0,False,False,False,0,No
Gurugram,India,2021-06,2021,6,-0.19419729677232925,0,False,False,False,0,No
Gurugram,India,2021-07,2021,7,-0.624822989301727,0,False,False,False,0,No
Gurugram,India,2021-08,2021,8,-0.6041653874397201,0,False,False,False,0,No
Gurugram,India,2021-09,2021,9,-0.851460100152908,0,False,False,False,0,No
Gurugram,India,2021-10,2021,10,0.06133472010070484,0,False,False,True,0,No
Gurugram,India,2021-11,2021,11,0.7977733427866907,2,False,True,True,0,No
Gurugram,India,2021-12,2021,12,0.5922665082055512,1,False,False,True,0,No
Gurugram,India,2022-01,2022,1,0.24378022767786947,0,False,False,True,0,No
Gurugram,India,2022-02,2022,2,0.3810603618870472,1,False,False,True,0,No
Gurugram,India,2022-03,2022,3,0.5166493177392837,1,False,False,False,0,No
Gurugram,India,2022-04,2022,4,0.7141857034989387,2,False,True,False,0,No
Gurugram,India,2022-05,2022,5,0.9917596958434307,1,False,False,False,0,No
Gurugram,India,2022-06,2022,6,0.18288377954261767,1,False,False,False,0,No
Gurugram,India,2022-07,2022,7,-0.8813151578070993,0,False,False,False,0,No
Gurugram,India,2022-08,2022,8,-0.9320356855045308,0,False,False,False,0,No
Gurugram,India,2022-09,2022,9,-0.4538484349200719,0,False,False,False,0,No
Gurugram,India,2022-10,2022,10,0.15818355325797778,0,False,False,True,0,No
Gurugram,India,2022-11,2022,11,0.24854008695891433,2,False,True,True,0,No
Gurugram,India,2022-12,2022,12,0.4818493552666688,2,False,True,True,0,No
Gurugram,India,2023-01,2023,1,0.5827181898613935,2,False,True,True,0,No
Gurugram,India,2023-02,2023,2,-0.09577811085981325,0,False,False,True,0,No
Gurugram,India,2023-03,2023,3,-0.16749305646390117,0,False,False,False,0,No
Gurugram,India,2023-04,2023,4,0.5259582810969479,1,False,False,False,0,No
Gurugram,India,2023-05,2023,5,0.24918795420306958,1,False,False,False,0,No
Gurugram,India,2023-06,2023,6,-0.29108989215095954,0,False,False,False,0,No
Gurugram,India,2023-07,2023,7,-0.887018649969777,0,False,False,False,0,No
Gurugram,India,2023-08,2023,8,-0.60833924708944,0,False,False,False,0,No
Gurugram,India,2023-09,2023,9,-0.31609988259022803,0,False,False,False,0,No
Gurugram,India,2023-10,2023,10,0.5605424055579112,1,False,False,True,0,No
Gurugram,India,2023-11,2023,11,0.8124524155894202,2,False,True,True,0,No
Gurugram,India,2023-12,2023,12,0.9641463939966484,2,False,True,True,0,No
Gurugram,India,2024-01,2024,1,1.4734819421281469,4,True,True,True,1,Yes
Gurugram,India,2024-02,2024,2,0.48955124790247495,2,False,True,True,0,No
Gurugram,India,2024-03,2024,3,0.5669620740930814,2,False,True,False,0,No
Gurugram,India,2024-04,2024,4,0.8868463207975734,2,False,True,False,0,No
Gurugram,India,2024-05,2024,5,1.3672835515243937,4,True,True,False,0,No
Gurugram,India,2024-06,2024,6,0.44838603996276377,1,False,False,False,0,No
Gurugram,India,2024-07,2024,7,-0.8026442957835054,0,False,False,False,0,No
Gurugram,India,2024-08,2024,8,-0.9996996840940318,0,False,False,False,0,No
Gurugram,India,2024-09,2024,9,-0.5704215814288267,0,False,False,False,0,No
Gurugram,India,2024-10,2024,10,0.44973442670222663,1,False,False,True,0,No
Gurugram,India,2024-11,2024,11,1.1630725429869853,3,True,True,True,1,Yes
Gurugram,India,2024-12,2024,12,0.37537899063930885,1,False,False,True,0,No
Gurugram,India,2025-01,2025,1,0.14496954519433894,0,False,False,True,0,No
Gurugram,India,2025-02,2025,2,0.12299933373892594,0,False,False,True,0,No
Gurugram,India,2025-03,2025,3,0.1455619154301565,1,False,False,False,0,No
Gurugram,India,2025-04,2025,4,0.8408949496588016,3,False,True,False,0,No
Gurugram,India,2025-05,2025,5,0.3906473308676801,1,False,False,False,0,No
Gurugram,India,2025-06,2025,6,-0.08631334769949306,0,False,False,False,0,No
Gurugram,India,2025-07,2025,7,-0.8563772986159028,0,False,False,False,0,No
Gurugram,India,2025-08,2025,8,-0.8707190214452621,0,False,False,False,0,No
Gurugram,India,2025-09,2025,9,-0.589486203742675,0,False,False,False,0,No
Gurugram,India,2025-10,2025,10,0.011816895495571644,0,False,False,True,0,No
Gurugram,India,2025-11,2025,11,0.6577191568856829,2,False,True,True,0,No
Gurugram,India,2025-12,2025,12,0.13969204927432646,1,False,False,True,0,No
Gurugram,India,2026-01,2026,1,-0.11621825387890652,1,False,False,True,0,No
Gurugram,India,2026-02,2026,2,0.04744655777116291,0,False,False,True,0,No
Gurugram,India,2026-03,2026,3,-0.013015847372340416,1,False,False,False,0,No
Gurugram,India,2026-04,2026,4,0.45557486759937105,2,False,True,False,0,No
Gurugram,India,2026-05,2026,5,0.572185438533529,2,False,True,False,0,No
Gurugram,India,2026-06,2026,6,0.1412012066034964,2,False,True,False,0,No
Hanoi,Vietnam,2018-07,2018,7,-0.5309371227896882,0,False,False,False,0,No
Hanoi,Vietnam,2018-08,2018,8,-0.47820083852262363,0,False,False,False,0,No
Hanoi,Vietnam,2018-09,2018,9,-0.5319885104655909,0,False,False,False,0,No
Hanoi,Vietnam,2018-10,2018,10,-0.19914026613497254,0,False,False,True,0,No
Hanoi,Vietnam,2018-11,2018,11,0.8862979185126585,2,False,True,True,0,No
Hanoi,Vietnam,2018-12,2018,12,-0.2285032570196864,1,False,False,True,0,No
Hanoi,Vietnam,2019-01,2019,1,-0.2648913535478725,0,False,False,True,0,No
Hanoi,Vietnam,2019-02,2019,2,-0.42135327655473914,0,False,False,True,0,No
Hanoi,Vietnam,2019-03,2019,3,0.39022294146580283,2,False,True,False,0,No
Hanoi,Vietnam,2019-04,2019,4,0.19659365725175976,2,False,True,False,0,No
Hanoi,Vietnam,2019-05,2019,5,0.18233572100192066,0,False,False,False,0,No
Hanoi,Vietnam,2019-06,2019,6,-0.5156175778010057,0,False,False,False,0,No
Hanoi,Vietnam,2019-07,2019,7,-0.8016280879780471,0,False,False,False,0,No
Hanoi,Vietnam,2019-08,2019,8,-0.5778334555617125,0,False,False,False,0,No
Hanoi,Vietnam,2019-09,2019,9,-0.4808154868104689,0,False,False,False,0,No
Hanoi,Vietnam,2019-10,2019,10,-0.1690461937013751,0,False,False,True,0,No
Hanoi,Vietnam,2019-11,2019,11,-0.029682587702302053,1,False,False,True,0,No
Hanoi,Vietnam,2019-12,2019,12,-0.08505742293571683,1,False,False,True,0,No
Hanoi,Vietnam,2020-01,2020,1,-0.07107164546516614,1,False,False,True,0,No
Hanoi,Vietnam,2020-02,2020,2,-0.016463098801120676,0,False,False,True,0,No
Hanoi,Vietnam,2020-03,2020,3,0.9539152496767584,2,False,True,False,0,No
Hanoi,Vietnam,2020-04,2020,4,0.4623448582974805,1,False,False,False,0,No
Hanoi,Vietnam,2020-05,2020,5,-0.48428791084234063,0,False,False,False,0,No
Hanoi,Vietnam,2020-06,2020,6,-0.7213748456335705,0,False,False,False,0,No
Hanoi,Vietnam,2020-07,2020,7,-0.9477934119203496,0,False,False,False,0,No
Hanoi,Vietnam,2020-08,2020,8,-0.7057478473897112,0,False,False,False,0,No
Hanoi,Vietnam,2020-09,2020,9,-0.5939684720130292,0,False,False,False,0,No
Hanoi,Vietnam,2020-10,2020,10,-0.6991374170928989,0,False,False,True,0,No
Hanoi,Vietnam,2020-11,2020,11,-0.49418844119919514,0,False,False,True,0,No
Hanoi,Vietnam,2020-12,2020,12,-0.5558142095666132,0,False,False,True,0,No
Hanoi,Vietnam,2021-01,2021,1,0.411061537683809,2,False,True,True,0,No
Hanoi,Vietnam,2021-02,2021,2,0.9343975358210825,2,False,True,True,0,No
Hanoi,Vietnam,2021-03,2021,3,0.7084220453782779,3,False,True,False,0,No
Hanoi,Vietnam,2021-04,2021,4,0.27548547099260406,0,False,False,False,0,No
Hanoi,Vietnam,2021-05,2021,5,-0.42439624144361454,0,False,False,False,0,No
Hanoi,Vietnam,2021-06,2021,6,-0.5938977217519174,0,False,False,False,0,No
Hanoi,Vietnam,2021-07,2021,7,-0.3537790229962794,1,False,False,False,0,No
Hanoi,Vietnam,2021-08,2021,8,-0.42283907643599106,0,False,False,False,0,No
Hanoi,Vietnam,2021-09,2021,9,-0.28978167622527906,0,False,False,False,0,No
Hanoi,Vietnam,2021-10,2021,10,-0.05409194046161726,0,False,False,True,0,No
Hanoi,Vietnam,2021-11,2021,11,0.06660094562638413,0,False,False,True,0,No
Hanoi,Vietnam,2021-12,2021,12,0.11616454115227215,0,False,False,True,0,No
Hanoi,Vietnam,2022-01,2022,1,0.3041802474125163,1,False,False,True,0,No
Hanoi,Vietnam,2022-02,2022,2,-0.23925681161764656,0,False,False,True,0,No
Hanoi,Vietnam,2022-03,2022,3,0.44199987828967824,1,False,False,False,0,No
Hanoi,Vietnam,2022-04,2022,4,0.9527571552660177,1,False,False,False,0,No
Hanoi,Vietnam,2022-05,2022,5,0.12078099012414714,1,False,False,False,0,No
Hanoi,Vietnam,2022-06,2022,6,-0.1457864945580535,1,False,False,False,0,No
Hanoi,Vietnam,2022-07,2022,7,-0.28175093833557396,1,False,False,False,0,No
Hanoi,Vietnam,2022-08,2022,8,-0.4759590572162148,0,False,False,False,0,No
Hanoi,Vietnam,2022-09,2022,9,-0.3570630831998628,0,False,False,False,0,No
Hanoi,Vietnam,2022-10,2022,10,-0.051446246275482645,0,False,False,True,0,No
Hanoi,Vietnam,2022-11,2022,11,-0.18959877604582565,0,False,False,True,0,No
Hanoi,Vietnam,2022-12,2022,12,0.4422347730746562,2,False,True,True,0,No
Hanoi,Vietnam,2023-01,2023,1,0.0033634765159317403,1,False,False,True,0,No
Hanoi,Vietnam,2023-02,2023,2,0.2580845998629505,1,False,False,True,0,No
Hanoi,Vietnam,2023-03,2023,3,1.3538575512939013,3,True,True,False,0,No
Hanoi,Vietnam,2023-04,2023,4,1.1814100239407104,2,True,True,False,0,No
Hanoi,Vietnam,2023-05,2023,5,0.3195571940608698,1,False,False,False,0,No
Hanoi,Vietnam,2023-06,2023,6,-0.4090414578938475,1,False,False,False,0,No
Hanoi,Vietnam,2023-07,2023,7,-0.4453912903833772,0,False,False,False,0,No
Hanoi,Vietnam,2023-08,2023,8,-0.19016826424385486,0,False,False,False,0,No
Hanoi,Vietnam,2023-09,2023,9,-0.2694649037498348,0,False,False,False,0,No
Hanoi,Vietnam,2023-10,2023,10,-0.017843166165817825,0,False,False,True,0,No
Hanoi,Vietnam,2023-11,2023,11,0.04943684751366637,0,False,False,True,0,No
Hanoi,Vietnam,2023-12,2023,12,0.08556196154769388,0,False,False,True,0,No
Hanoi,Vietnam,2024-01,2024,1,-0.3253588736469325,0,False,False,True,0,No
Hanoi,Vietnam,2024-02,2024,2,-0.298618580022505,0,False,False,True,0,No
Hanoi,Vietnam,2024-03,2024,3,0.970218700252628,2,False,True,False,0,No
Hanoi,Vietnam,2024-04,2024,4,0.8575730090133629,3,False,True,False,0,No
Hanoi,Vietnam,2024-05,2024,5,-0.14551408476605387,1,False,False,False,0,No
Hanoi,Vietnam,2024-06,2024,6,-0.3520419773011252,0,False,False,False,0,No
Hanoi,Vietnam,2024-07,2024,7,-0.27302508291523025,0,False,False,False,0,No
Hanoi,Vietnam,2024-08,2024,8,-0.4885235571023574,0,False,False,False,0,No
Hanoi,Vietnam,2024-09,2024,9,-0.19914577859721144,0,False,False,False,0,No
Hanoi,Vietnam,2024-10,2024,10,0.2747017782232361,1,False,False,True,0,No
Hanoi,Vietnam,2024-11,2024,11,0.15888039274200993,1,False,False,True,0,No
Hanoi,Vietnam,2024-12,2024,12,0.65561828229796,1,False,False,True,0,No
Hanoi,Vietnam,2025-01,2025,1,0.670286803803692,2,False,True,True,0,No
Hanoi,Vietnam,2025-02,2025,2,0.3333646432222239,1,False,False,True,0,No
Hanoi,Vietnam,2025-03,2025,3,1.014165374339718,3,True,True,False,0,No
Hanoi,Vietnam,2025-04,2025,4,0.45363011454953445,0,False,False,False,0,No
Hanoi,Vietnam,2025-05,2025,5,0.03266506346953292,1,False,False,False,0,No
Hanoi,Vietnam,2025-06,2025,6,-0.2941794002333015,0,False,False,False,0,No
Hanoi,Vietnam,2025-07,2025,7,-0.31701842322608265,0,False,False,False,0,No
Hanoi,Vietnam,2025-08,2025,8,-0.27835850858878636,0,False,False,False,0,No
Hanoi,Vietnam,2025-09,2025,9,-0.3743259159875652,0,False,False,False,0,No
Hanoi,Vietnam,2025-10,2025,10,-0.3796359827089957,0,False,False,True,0,No
Hanoi,Vietnam,2025-11,2025,11,0.19005466287516698,1,False,False,True,0,No
Hanoi,Vietnam,2025-12,2025,12,0.12770302741606523,1,False,False,True,0,No
Hanoi,Vietnam,2026-01,2026,1,0.4854223899829643,1,False,False,True,0,No
Hanoi,Vietnam,2026-02,2026,2,0.37927400820288004,1,False,False,True,0,No
Hanoi,Vietnam,2026-03,2026,3,0.582264820459958,2,False,True,False,0,No
Hanoi,Vietnam,2026-04,2026,4,1.2059265578941927,2,True,True,False,0,No
Hanoi,Vietnam,2026-05,2026,5,0.14045491445509314,1,False,False,False,0,No
Hanoi,Vietnam,2026-06,2026,6,-0.0874265934177245,1,False,False,False,0,No
Hotan,China,2018-07,2018,7,-0.13465836581153093,1,False,False,False,0,No
Hotan,China,2018-08,2018,8,-0.06556208019712326,1,False,False,False,0,No
Hotan,China,2018-09,2018,9,-0.3112831620630657,0,False,False,False,0,No
Hotan,China,2018-10,2018,10,-0.6384713524093438,0,False,False,True,0,No
Hotan,China,2018-11,2018,11,-0.1794843859289849,1,False,False,True,0,No
Hotan,China,2018-12,2018,12,-0.06288094607191803,1,False,False,True,0,No
Hotan,China,2019-01,2019,1,0.1553089755404152,1,False,False,True,0,No
Hotan,China,2019-02,2019,2,0.09856550872968835,2,False,True,True,0,No
Hotan,China,2019-03,2019,3,0.16896027185168067,1,False,False,False,0,No
Hotan,China,2019-04,2019,4,0.0920640773529838,1,False,False,False,0,No
Hotan,China,2019-05,2019,5,0.13704784842248316,0,False,False,False,0,No
Hotan,China,2019-06,2019,6,-0.3201166164012144,0,False,False,False,0,No
Hotan,China,2019-07,2019,7,-0.06461319768057835,1,False,False,False,0,No
Hotan,China,2019-08,2019,8,-0.06836653381002661,1,False,False,False,0,No
Hotan,China,2019-09,2019,9,-0.5403238730741977,0,False,False,False,0,No
Hotan,China,2019-10,2019,10,-0.8367952226926871,0,False,False,True,0,No
Hotan,China,2019-11,2019,11,-0.5312201309819194,0,False,False,True,0,No
Hotan,China,2019-12,2019,12,0.23354117942009922,1,False,False,True,0,No
Hotan,China,2020-01,2020,1,0.3665680466226326,3,False,True,True,0,No
Hotan,China,2020-02,2020,2,0.21453415846198234,3,False,True,True,0,No
Hotan,China,2020-03,2020,3,0.2678109437101479,2,False,True,False,0,No
Hotan,China,2020-04,2020,4,0.17698250619817957,1,False,False,False,0,No
Hotan,China,2020-05,2020,5,-0.09443244963320126,0,False,False,False,0,No
Hotan,China,2020-06,2020,6,-0.28304138138676754,1,False,False,False,0,No
Hotan,China,2020-07,2020,7,-0.4367423545317493,1,False,False,False,0,No
Hotan,China,2020-08,2020,8,-0.41771521301080955,1,False,False,False,0,No
Hotan,China,2020-09,2020,9,-0.4120336837766261,0,False,False,False,0,No
Hotan,China,2020-10,2020,10,-0.5207521177218418,0,False,False,True,0,No
Hotan,China,2020-11,2020,11,-0.41711831457981957,0,False,False,True,0,No
Hotan,China,2020-12,2020,12,-0.19396399315681018,1,False,False,True,0,No
Hotan,China,2021-01,2021,1,0.030428774572284923,2,False,True,True,0,No
Hotan,China,2021-02,2021,2,-0.3452078780742728,0,False,False,True,0,No
Hotan,China,2021-03,2021,3,0.13848669887279685,2,False,True,False,0,No
Hotan,China,2021-04,2021,4,0.07963955865690817,2,False,True,False,0,No
Hotan,China,2021-05,2021,5,-0.17624345437338976,0,False,False,False,0,No
Hotan,China,2021-06,2021,6,-0.52334187611396,1,False,False,False,0,No
Hotan,China,2021-07,2021,7,0.05099520243942647,1,False,False,False,0,No
Hotan,China,2021-08,2021,8,0.38174986056278964,2,False,True,False,0,No
Hotan,China,2021-09,2021,9,-0.085642508639918,1,False,False,False,0,No
Hotan,China,2021-10,2021,10,-0.157741661421173,0,False,False,True,0,No
Hotan,China,2021-11,2021,11,-0.14609787405213182,0,False,False,True,0,No
Hotan,China,2021-12,2021,12,0.22998997101484164,1,False,False,True,0,No
Hotan,China,2022-01,2022,1,0.5636341026186402,3,False,True,True,0,No
Hotan,China,2022-02,2022,2,0.38485372667677303,1,False,False,True,0,No
Hotan,China,2022-03,2022,3,0.2212138751064036,1,False,False,False,0,No
Hotan,China,2022-04,2022,4,0.20019105622087033,1,False,False,False,0,No
Hotan,China,2022-05,2022,5,0.04029743102572603,1,False,False,False,0,No
Hotan,China,2022-06,2022,6,0.02466396443675294,1,False,False,False,0,No
Hotan,China,2022-07,2022,7,0.27677415566623487,2,False,True,False,0,No
Hotan,China,2022-08,2022,8,-0.06799205489986412,1,False,False,False,0,No
Hotan,China,2022-09,2022,9,-0.45511414102895353,0,False,False,False,0,No
Hotan,China,2022-10,2022,10,-0.7134996847392812,0,False,False,True,0,No
Hotan,China,2022-11,2022,11,-0.559054012284855,0,False,False,True,0,No
Hotan,China,2022-12,2022,12,-0.18012439393553117,0,False,False,True,0,No
Hotan,China,2023-01,2023,1,0.27961405351610924,1,False,False,True,0,No
Hotan,China,2023-02,2023,2,0.011597320261555466,0,False,False,True,0,No
Hotan,China,2023-03,2023,3,-0.03753727021783613,1,False,False,False,0,No
Hotan,China,2023-04,2023,4,0.27546020692081913,1,False,False,False,0,No
Hotan,China,2023-05,2023,5,-0.0741619474069472,0,False,False,False,0,No
Hotan,China,2023-06,2023,6,0.06403347420224237,1,False,False,False,0,No
Hotan,China,2023-07,2023,7,0.11630386333691581,1,False,False,False,0,No
Hotan,China,2023-08,2023,8,0.23780261890609827,1,False,False,False,0,No
Hotan,China,2023-09,2023,9,-0.10460324803380017,1,False,False,False,0,No
Hotan,China,2023-10,2023,10,-0.3161389827651139,0,False,False,True,0,No
Hotan,China,2023-11,2023,11,0.05791913400903788,1,False,False,True,0,No
Hotan,China,2023-12,2023,12,0.875019492318352,1,False,False,True,0,No
Hotan,China,2024-01,2024,1,1.0215742282096745,3,True,True,True,1,Yes
Hotan,China,2024-02,2024,2,0.8097268853302317,2,False,True,True,0,No
Hotan,China,2024-03,2024,3,0.6013661203637704,1,False,False,False,0,No
Hotan,China,2024-04,2024,4,0.6258327177679373,2,False,True,False,0,No
Hotan,China,2024-05,2024,5,0.3715727867194299,1,False,False,False,0,No
Hotan,China,2024-06,2024,6,0.24142239991582568,1,False,False,False,0,No
Hotan,China,2024-07,2024,7,0.2808158312081333,1,False,False,False,0,No
Hotan,China,2024-08,2024,8,0.27854794872629896,1,False,False,False,0,No
Hotan,China,2024-09,2024,9,0.08583568366418064,0,False,False,False,0,No
Hotan,China,2024-10,2024,10,-0.2806282780489665,0,False,False,True,0,No
Hotan,China,2024-11,2024,11,-0.32357896895428,0,False,False,True,0,No
Hotan,China,2024-12,2024,12,0.06754781017875441,1,False,False,True,0,No
